prometheus,timestamp,cpu_usage(in %),memory_usage,disk_usage(in KB)
prometheus,2025-05-08T22:01:32,0.69%,228,466408
prometheus,2025-05-08T22:01:49,0.82%,228.1,466568
prometheus,2025-05-08T22:02:05,1.07%,228.1,466720
prometheus,2025-05-08T22:02:22,0.58%,228.1,466916
prometheus,2025-05-08T22:02:38,0.64%,228.1,467112
prometheus,2025-05-08T22:02:55,0.75%,220.7,467232
prometheus,2025-05-08T22:03:11,0.49%,220.8,467436
prometheus,2025-05-08T22:03:28,0.42%,220.7,467604
prometheus,2025-05-08T22:03:45,0.83%,221,467784
prometheus,2025-05-08T22:04:01,1.26%,221,467912
prometheus,2025-05-08T22:04:18,0.83%,221.1,468108
prometheus,2025-05-08T22:04:34,0.87%,221.1,468296
prometheus,2025-05-08T22:04:51,1.64%,204.5,468448
prometheus,2025-05-08T22:05:07,1.36%,205.8,468604
prometheus,2025-05-08T22:05:24,1.29%,206.1,468800
prometheus,2025-05-08T22:05:40,0.18%,206.5,469000
prometheus,2025-05-08T22:05:57,0.23%,206.5,469108
prometheus,2025-05-08T22:06:13,0.77%,206.8,469312
prometheus,2025-05-08T22:06:30,0.66%,206.5,469472
prometheus,2025-05-08T22:06:46,0.00%,206.5,469660
prometheus,2025-05-08T22:07:03,0.19%,206.5,469800
prometheus,2025-05-08T22:07:19,0.94%,206.5,469992
prometheus,2025-05-08T22:07:36,0.94%,206.5,470180
prometheus,2025-05-08T22:07:53,0.27%,206.5,470328
prometheus,2025-05-08T22:08:09,1.62%,206.6,470492
prometheus,2025-05-08T22:08:26,0.92%,206.6,470684
prometheus,2025-05-08T22:08:42,17.90%,206.6,470868
prometheus,2025-05-08T22:08:59,1.12%,206.6,470996
prometheus,2025-05-08T22:09:15,0.26%,206.6,471204
prometheus,2025-05-08T22:09:32,0.99%,206.6,471360
prometheus,2025-05-08T22:09:48,0.46%,206.8,471528
prometheus,2025-05-08T22:10:05,1.36%,206.6,471676
prometheus,2025-05-08T22:10:21,0.95%,206.6,471876
prometheus,2025-05-08T22:10:38,0.37%,206.6,472076
prometheus,2025-05-08T22:10:54,0.11%,206.6,472196
prometheus,2025-05-08T22:11:11,1.22%,206.9,472392
prometheus,2025-05-08T22:11:28,0.21%,206.7,472568
prometheus,2025-05-08T22:11:44,0.42%,206.7,472752
prometheus,2025-05-08T22:12:01,1.34%,206.7,472880
prometheus,2025-05-08T22:12:17,0.50%,206.9,473076
prometheus,2025-05-08T22:12:34,0.50%,206.7,473256
prometheus,2025-05-08T22:12:50,1.42%,206.8,473408
prometheus,2025-05-08T22:13:07,0.43%,206.8,473568
prometheus,2025-05-08T22:13:23,1.35%,206.8,473760
prometheus,2025-05-08T22:13:40,0.09%,206.8,473960
prometheus,2025-05-08T22:13:56,0.41%,206.8,474072
prometheus,2025-05-08T22:14:13,1.09%,206.8,474276
prometheus,2025-05-08T22:14:29,0.39%,206.8,474444
prometheus,2025-05-08T22:14:46,0.00%,206.8,474628
prometheus,2025-05-08T22:15:02,0.24%,206.9,474768
prometheus,2025-05-08T22:15:19,0.90%,206.9,474960
prometheus,2025-05-08T22:15:36,0.31%,206.9,475152
prometheus,2025-05-08T22:15:52,0.23%,206.9,475300
prometheus,2025-05-08T22:16:09,1.31%,206.9,475452
prometheus,2025-05-08T22:16:25,0.21%,206.9,475656
prometheus,2025-05-08T22:16:42,0.66%,207.2,475832
prometheus,2025-05-08T22:16:58,1.92%,207,475956
prometheus,2025-05-08T22:17:15,0.60%,207,476164
prometheus,2025-05-08T22:17:31,1.41%,207,476324
prometheus,2025-05-08T22:17:48,0.76%,207,476492
prometheus,2025-05-08T22:18:04,0.98%,207,476636
prometheus,2025-05-08T22:18:21,1.07%,207.3,476840
prometheus,2025-05-08T22:18:37,0.37%,207.3,477040
prometheus,2025-05-08T22:18:54,0.12%,207.2,477164
prometheus,2025-05-08T22:19:11,1.11%,207.2,477356
prometheus,2025-05-08T22:19:27,0.00%,207.2,477540
prometheus,2025-05-08T22:19:44,0.46%,207.5,477712
prometheus,2025-05-08T22:20:00,0.42%,207.3,477848
prometheus,2025-05-08T22:20:17,0.45%,207.5,478040
prometheus,2025-05-08T22:20:33,0.97%,207.3,478216
prometheus,2025-05-08T22:20:50,0.92%,207.7,478372
prometheus,2025-05-08T22:21:06,0.33%,207.4,478536
prometheus,2025-05-08T22:21:23,0.42%,207.4,478728
prometheus,2025-05-08T22:21:39,0.72%,207.4,478920
prometheus,2025-05-08T22:21:56,0.44%,207.4,479040
prometheus,2025-05-08T22:22:12,0.31%,207.5,479244
prometheus,2025-05-08T22:22:29,0.29%,207.5,479412
prometheus,2025-05-08T22:22:46,4.57%,207.5,479596
prometheus,2025-05-08T22:23:02,0.44%,207.5,479728
prometheus,2025-05-08T22:23:19,0.53%,207.7,479924
prometheus,2025-05-08T22:23:35,0.68%,207.5,480104
prometheus,2025-05-08T22:23:52,0.00%,207.5,480264
prometheus,2025-05-08T22:24:08,0.47%,207.7,480420
prometheus,2025-05-08T22:24:25,0.51%,207.5,480612
prometheus,2025-05-08T22:24:41,0.42%,207.8,480800
prometheus,2025-05-08T22:24:58,1.00%,207.5,480912
prometheus,2025-05-08T22:25:14,1.37%,207.6,481120
prometheus,2025-05-08T22:25:31,0.90%,207.6,481276
prometheus,2025-05-08T22:25:47,0.44%,207.6,481456
prometheus,2025-05-08T22:26:04,0.56%,207.6,481600
prometheus,2025-05-08T22:26:20,0.94%,207.6,481796
prometheus,2025-05-08T22:26:37,1.06%,207.6,481992
prometheus,2025-05-08T22:26:54,0.00%,207.7,482128
prometheus,2025-05-08T22:27:10,1.11%,207.8,482304
prometheus,2025-05-08T22:27:27,0.58%,207.7,482492
prometheus,2025-05-08T22:27:43,0.96%,208,482668
prometheus,2025-05-08T22:28:00,0.30%,207.7,482804
prometheus,2025-05-08T22:28:16,0.24%,207.8,483000
prometheus,2025-05-08T22:28:33,0.75%,207.8,483172
prometheus,2025-05-08T22:28:49,0.49%,207.8,483324
prometheus,2025-05-08T22:29:06,0.64%,207.8,483484
prometheus,2025-05-08T22:29:22,0.21%,207.8,483684
prometheus,2025-05-08T22:29:39,1.28%,207.8,483872
prometheus,2025-05-08T22:29:55,1.08%,207.8,483984
prometheus,2025-05-08T22:30:12,0.20%,207.8,484196
prometheus,2025-05-08T22:30:29,0.23%,207.8,484356
prometheus,2025-05-08T22:30:45,0.39%,207.8,484540
prometheus,2025-05-08T22:31:02,0.93%,207.9,484672
prometheus,2025-05-08T22:31:18,0.56%,207.8,484868
prometheus,2025-05-08T22:31:35,0.93%,208.1,485052
prometheus,2025-05-08T22:31:51,0.31%,207.8,485212
prometheus,2025-05-08T22:32:08,0.87%,208.1,485356
prometheus,2025-05-08T22:32:24,0.94%,207.8,485552
prometheus,2025-05-08T22:32:41,0.35%,207.8,485744
prometheus,2025-05-08T22:32:57,0.92%,207.9,485860
prometheus,2025-05-08T22:33:14,0.69%,208.1,486068
prometheus,2025-05-08T22:33:30,0.59%,207.8,486224
prometheus,2025-05-08T22:33:47,0.00%,207.8,486404
prometheus,2025-05-08T22:34:04,0.00%,207.9,486548
prometheus,2025-05-08T22:34:20,0.38%,207.9,486748
prometheus,2025-05-08T22:34:37,1.40%,207.9,486928
prometheus,2025-05-08T22:34:53,0.00%,207.9,487076
prometheus,2025-05-08T22:35:10,1.48%,208.1,487248
prometheus,2025-05-08T22:35:26,0.93%,207.9,487432
prometheus,2025-05-08T22:35:43,0.33%,207.9,487620
prometheus,2025-05-08T22:35:59,0.51%,207.9,487752
prometheus,2025-05-08T22:36:16,0.13%,207.9,487944
prometheus,2025-05-08T22:36:32,0.78%,208.2,488116
prometheus,2025-05-08T22:36:49,0.40%,207.9,488272
prometheus,2025-05-08T22:37:05,1.11%,208,488424
prometheus,2025-05-08T22:37:22,0.45%,208,488628
prometheus,2025-05-08T22:37:38,0.47%,208,488820
prometheus,2025-05-08T22:37:55,1.07%,208.2,488936
prometheus,2025-05-08T22:38:12,0.39%,208,489140
prometheus,2025-05-08T22:38:28,0.39%,208,489308
prometheus,2025-05-08T22:38:45,1.08%,208,489488
prometheus,2025-05-08T22:39:01,1.46%,208.4,489620
prometheus,2025-05-08T22:39:18,1.17%,208.2,489812
prometheus,2025-05-08T22:39:34,0.98%,208.2,489996
prometheus,2025-05-08T22:39:51,1.04%,208.2,490152
prometheus,2025-05-08T22:40:07,1.28%,208.2,490308
prometheus,2025-05-08T22:40:24,1.62%,208.2,490504
prometheus,2025-05-08T22:40:40,0.30%,208.2,490700
prometheus,2025-05-08T22:40:57,0.64%,208.2,490816
prometheus,2025-05-08T22:41:13,1.10%,208.3,491016
prometheus,2025-05-08T22:41:30,0.46%,208.2,491180
prometheus,2025-05-08T22:41:47,0.00%,208.2,491364
prometheus,2025-05-08T22:42:03,0.19%,208.2,491504
prometheus,2025-05-08T22:42:20,0.72%,208.2,491696
prometheus,2025-05-08T22:42:36,0.88%,208.2,491884
prometheus,2025-05-08T22:42:53,0.22%,208.2,492036
prometheus,2025-05-08T22:43:09,1.33%,208.3,492196
prometheus,2025-05-08T22:43:26,0.72%,208.3,492392
prometheus,2025-05-08T22:43:42,0.31%,208.3,492576
prometheus,2025-05-08T22:43:59,0.91%,208.5,492700
prometheus,2025-05-08T22:44:15,0.36%,208.3,492908
prometheus,2025-05-08T22:44:32,1.10%,208.3,493064
prometheus,2025-05-08T22:44:48,0.50%,208.3,493236
prometheus,2025-05-08T22:45:05,1.45%,208.4,493380
prometheus,2025-05-08T22:45:21,1.04%,208.4,493584
prometheus,2025-05-08T22:45:38,0.41%,208.4,493780
prometheus,2025-05-08T22:45:55,0.33%,208.4,493900
prometheus,2025-05-08T22:46:11,0.85%,208.4,494100
prometheus,2025-05-08T22:46:28,0.23%,208.4,494272
prometheus,2025-05-08T22:46:44,0.56%,208.6,494456
prometheus,2025-05-08T22:47:01,1.37%,208.5,494584
prometheus,2025-05-08T22:47:17,0.59%,208.5,494780
prometheus,2025-05-08T22:47:34,0.50%,208.5,494964
prometheus,2025-05-08T22:47:50,1.51%,208.5,495108
prometheus,2025-05-08T22:48:07,0.23%,208.5,495276
prometheus,2025-05-08T22:48:23,1.29%,208.5,495464
prometheus,2025-05-08T22:48:40,0.04%,208.5,495668
prometheus,2025-05-08T22:48:56,0.44%,208.7,495776
prometheus,2025-05-08T22:49:13,0.90%,208.7,495976
prometheus,2025-05-08T22:49:30,0.29%,208.7,496144
prometheus,2025-05-08T22:49:46,0.00%,208.7,496328
prometheus,2025-05-08T22:50:03,0.19%,208.7,496468
prometheus,2025-05-08T22:50:19,0.69%,208.7,496660
prometheus,2025-05-08T22:50:36,0.36%,208.9,496848
prometheus,2025-05-08T22:50:52,0.24%,208.7,496996
prometheus,2025-05-08T22:51:09,1.26%,208.7,497148
prometheus,2025-05-08T22:51:25,0.20%,208.8,497352
prometheus,2025-05-08T22:51:42,0.90%,208.8,497528
prometheus,2025-05-08T22:51:58,1.09%,208.8,497652
prometheus,2025-05-08T22:52:15,0.96%,209.1,497860
prometheus,2025-05-08T22:52:31,1.16%,208.8,498016
prometheus,2025-05-08T22:52:48,0.65%,208.8,498188
prometheus,2025-05-08T22:53:04,1.25%,208.8,498332
prometheus,2025-05-08T22:53:21,1.07%,208.8,498532
prometheus,2025-05-08T22:53:38,0.20%,208.8,498740
prometheus,2025-05-08T22:53:54,0.11%,208.8,498860
prometheus,2025-05-08T22:54:11,1.17%,209.1,499048
prometheus,2025-05-08T22:54:27,0.00%,208.8,499232
prometheus,2025-05-08T22:54:44,0.46%,208.9,499408
prometheus,2025-05-08T22:55:00,0.41%,209.1,499544
prometheus,2025-05-08T22:55:17,0.40%,208.9,499736
prometheus,2025-05-08T22:55:33,0.84%,209.1,499912
prometheus,2025-05-08T22:55:50,1.16%,208.9,500068
prometheus,2025-05-08T22:56:06,0.20%,208.9,500232
prometheus,2025-05-08T22:56:23,0.60%,208.9,500424
prometheus,2025-05-08T22:56:39,0.70%,208.9,500616
prometheus,2025-05-08T22:56:56,0.42%,208.9,500740
prometheus,2025-05-08T22:57:13,0.46%,208.9,500940
prometheus,2025-05-08T22:57:29,0.39%,208.9,501108
prometheus,2025-05-08T22:57:46,0.00%,208.9,501296
prometheus,2025-05-08T22:58:02,0.82%,208.9,501428
prometheus,2025-05-08T22:58:19,0.64%,208.9,501624
prometheus,2025-05-08T22:58:35,0.68%,208.9,501804
prometheus,2025-05-08T22:58:52,0.25%,209,501968
prometheus,2025-05-08T22:59:08,1.38%,209.2,502120
prometheus,2025-05-08T22:59:25,0.56%,209,502316
prometheus,2025-05-08T22:59:41,0.54%,209,502500
prometheus,2025-05-08T22:59:58,0.87%,209,502620
prometheus,2025-05-08T23:00:14,0.84%,334.9,347132
prometheus,2025-05-08T23:00:31,1.47%,334.9,347292
prometheus,2025-05-08T23:00:48,0.53%,334.9,347468
prometheus,2025-05-08T23:01:04,0.48%,334.9,347612
prometheus,2025-05-08T23:01:21,0.99%,335.2,347812
prometheus,2025-05-08T23:01:37,0.83%,334.9,348004
prometheus,2025-05-08T23:01:54,0.00%,334.9,348144
prometheus,2025-05-08T23:02:10,1.16%,231.2,348320
prometheus,2025-05-08T23:02:27,0.42%,232.5,348508
prometheus,2025-05-08T23:02:43,0.59%,232.6,348684
prometheus,2025-05-08T23:03:00,0.41%,232.6,348824
prometheus,2025-05-08T23:03:16,0.26%,232.6,349016
prometheus,2025-05-08T23:03:33,1.16%,232.6,349192
prometheus,2025-05-08T23:03:49,0.68%,232.6,349348
prometheus,2025-05-08T23:04:06,0.83%,206.6,349508
prometheus,2025-05-08T23:04:22,0.20%,206.6,349708
prometheus,2025-05-08T23:04:39,1.24%,206.7,349896
prometheus,2025-05-08T23:04:56,0.67%,206.7,350012
prometheus,2025-05-08T23:05:12,0.20%,206.7,350220
prometheus,2025-05-08T23:05:29,0.24%,206.7,350388
prometheus,2025-05-08T23:05:45,0.34%,206.7,350568
prometheus,2025-05-08T23:06:02,15.88%,206.9,350704
prometheus,2025-05-08T23:06:18,0.92%,206.7,350896
prometheus,2025-05-08T23:06:35,0.92%,206.7,351084
prometheus,2025-05-08T23:06:51,0.20%,206.7,351244
prometheus,2025-05-08T23:07:08,0.80%,206.8,351396
prometheus,2025-05-08T23:07:24,0.82%,207,351596
prometheus,2025-05-08T23:07:41,0.35%,206.8,351784
prometheus,2025-05-08T23:07:57,1.02%,206.8,351900
prometheus,2025-05-08T23:08:14,0.64%,206.8,352112
prometheus,2025-05-08T23:08:30,0.63%,206.8,352264
prometheus,2025-05-08T23:08:47,0.09%,206.8,352448
prometheus,2025-05-08T23:09:04,0.00%,207,352592
prometheus,2025-05-08T23:09:20,0.20%,207.7,352792
prometheus,2025-05-08T23:09:37,1.35%,208.3,352972
prometheus,2025-05-08T23:09:53,0.00%,208.7,353124
prometheus,2025-05-08T23:10:10,1.11%,209.2,353292
prometheus,2025-05-08T23:10:26,1.15%,209.3,353480
prometheus,2025-05-08T23:10:43,0.31%,209.2,353664
prometheus,2025-05-08T23:10:59,0.57%,209.2,353796
prometheus,2025-05-08T23:11:16,0.16%,209.2,353992
prometheus,2025-05-08T23:11:32,0.64%,209.2,354160
prometheus,2025-05-08T23:11:49,0.49%,209.3,354320
prometheus,2025-05-08T23:12:05,1.29%,209.3,354472
prometheus,2025-05-08T23:12:22,0.65%,209.3,354676
prometheus,2025-05-08T23:12:38,0.43%,209.3,354868
prometheus,2025-05-08T23:12:55,0.88%,209.3,354984
prometheus,2025-05-08T23:13:12,0.48%,209.4,355192
prometheus,2025-05-08T23:13:28,0.43%,209.4,355356
prometheus,2025-05-08T23:13:45,0.96%,209.4,355536
prometheus,2025-05-08T23:14:01,1.43%,209.7,355668
prometheus,2025-05-08T23:14:18,1.26%,209.6,355860
prometheus,2025-05-08T23:14:34,0.81%,209.8,356044
prometheus,2025-05-08T23:14:51,0.90%,209.6,356196
prometheus,2025-05-08T23:15:07,1.35%,209.6,356356
prometheus,2025-05-08T23:15:24,1.35%,209.6,356548
prometheus,2025-05-08T23:15:40,0.32%,209.6,356748
prometheus,2025-05-08T23:15:57,0.55%,209.6,356864
prometheus,2025-05-08T23:16:13,1.02%,209.7,357060
prometheus,2025-05-08T23:16:30,0.84%,209.7,357228
prometheus,2025-05-08T23:16:47,0.00%,209.7,357408
prometheus,2025-05-08T23:17:03,0.00%,209.7,357548
prometheus,2025-05-08T23:17:20,0.55%,209.7,357744
prometheus,2025-05-08T23:17:36,1.13%,209.7,357932
prometheus,2025-05-08T23:17:53,0.31%,209.7,358080
prometheus,2025-05-08T23:18:09,1.22%,209.7,358240
prometheus,2025-05-08T23:18:26,0.76%,209.7,358436
prometheus,2025-05-08T23:18:42,0.36%,209.7,358620
prometheus,2025-05-08T23:18:59,0.92%,209.8,358744
prometheus,2025-05-08T23:19:15,0.20%,209.7,358952
prometheus,2025-05-08T23:19:32,1.20%,210,359108
prometheus,2025-05-08T23:19:48,0.51%,209.7,359280
prometheus,2025-05-08T23:20:05,16.71%,209.8,359424
prometheus,2025-05-08T23:20:21,0.76%,209.7,359624
prometheus,2025-05-08T23:20:38,0.54%,209.8,359824
prometheus,2025-05-08T23:20:55,0.31%,209.8,359944
prometheus,2025-05-08T23:21:11,0.65%,209.8,360144
prometheus,2025-05-08T23:21:28,0.20%,209.8,360316
prometheus,2025-05-08T23:21:44,0.60%,209.8,360496
prometheus,2025-05-08T23:22:01,0.43%,210.1,360628
prometheus,2025-05-08T23:22:17,0.40%,210.2,360820
prometheus,2025-05-08T23:22:34,0.65%,210.2,361008
prometheus,2025-05-08T23:22:50,1.79%,210.5,361152
prometheus,2025-05-08T23:23:07,0.33%,210.5,361316
prometheus,2025-05-08T23:23:23,1.17%,211.1,361508
prometheus,2025-05-08T23:23:40,0.02%,211.7,361712
prometheus,2025-05-08T23:23:56,0.66%,212,361816
prometheus,2025-05-08T23:24:13,1.27%,212.6,362020
prometheus,2025-05-08T23:24:30,0.30%,212.7,362184
prometheus,2025-05-08T23:24:46,0.00%,212.7,362372
prometheus,2025-05-08T23:25:03,0.22%,212.7,362512
prometheus,2025-05-08T23:25:19,0.73%,212.8,362704
prometheus,2025-05-08T23:25:36,0.20%,212.9,362892
prometheus,2025-05-08T23:25:52,0.32%,213,363044
prometheus,2025-05-08T23:26:09,0.91%,213.3,363200
prometheus,2025-05-08T23:26:25,0.26%,213.4,363396
prometheus,2025-05-08T23:26:42,0.72%,213.4,363576
prometheus,2025-05-08T23:26:58,1.20%,213.5,363704
prometheus,2025-05-08T23:27:15,0.65%,213.7,363908
prometheus,2025-05-08T23:27:31,1.49%,213.5,364064
prometheus,2025-05-08T23:27:48,0.64%,213.5,364232
prometheus,2025-05-08T23:28:05,0.88%,213.5,364380
prometheus,2025-05-08T23:28:21,1.03%,213.8,364580
prometheus,2025-05-08T23:28:38,0.45%,213.8,364788
prometheus,2025-05-08T23:28:54,0.08%,213.8,364908
prometheus,2025-05-08T23:29:11,1.00%,213.8,365096
prometheus,2025-05-08T23:29:27,0.00%,213.8,365280
prometheus,2025-05-08T23:29:44,0.64%,213.8,365452
prometheus,2025-05-08T23:30:00,0.47%,213.9,365592
prometheus,2025-05-08T23:30:17,0.65%,214.2,365780
prometheus,2025-05-08T23:30:33,0.61%,214,365960
prometheus,2025-05-08T23:30:50,1.08%,214,366112
prometheus,2025-05-08T23:31:06,0.19%,214,366276
prometheus,2025-05-08T23:31:23,0.79%,214,366468
prometheus,2025-05-08T23:31:39,1.07%,214,366664
prometheus,2025-05-08T23:31:56,0.52%,214,366784
prometheus,2025-05-08T23:32:13,0.45%,214.1,366984
prometheus,2025-05-08T23:32:29,0.43%,214.1,367152
prometheus,2025-05-08T23:32:46,0.00%,214.1,367336
prometheus,2025-05-08T23:33:02,1.81%,214.1,367468
prometheus,2025-05-08T23:33:19,0.42%,214.1,367664
prometheus,2025-05-08T23:33:35,0.65%,214.1,367844
prometheus,2025-05-08T23:33:52,0.36%,214.1,368008
prometheus,2025-05-08T23:34:08,19.21%,214.3,368160
prometheus,2025-05-08T23:34:25,0.39%,214.4,368352
prometheus,2025-05-08T23:34:41,0.85%,214.5,368540
prometheus,2025-05-08T23:34:58,0.84%,214.5,368660
prometheus,2025-05-08T23:35:14,0.78%,214.5,368864
prometheus,2025-05-08T23:35:31,1.18%,214.8,369024
prometheus,2025-05-08T23:35:48,0.49%,214.5,369196
prometheus,2025-05-08T23:36:04,0.51%,214.8,369340
prometheus,2025-05-08T23:36:21,1.00%,214.8,369540
prometheus,2025-05-08T23:36:37,0.87%,215.1,369732
prometheus,2025-05-08T23:36:54,0.00%,214.8,369868
prometheus,2025-05-08T23:37:10,1.08%,214.9,370048
prometheus,2025-05-08T23:37:27,0.47%,214.9,370232
prometheus,2025-05-08T23:37:43,0.88%,214.9,370412
prometheus,2025-05-08T23:38:00,0.39%,214.9,370548
prometheus,2025-05-08T23:38:16,0.24%,214.9,370740
prometheus,2025-05-08T23:38:33,1.13%,215,370916
prometheus,2025-05-08T23:38:49,0.91%,215,371072
prometheus,2025-05-08T23:39:06,1.00%,215,371228
prometheus,2025-05-08T23:39:23,0.19%,215,371428
prometheus,2025-05-08T23:39:39,1.05%,215,371616
prometheus,2025-05-08T23:39:56,0.35%,215,371732
prometheus,2025-05-08T23:40:12,0.20%,215,371936
prometheus,2025-05-08T23:40:29,0.37%,215,372104
prometheus,2025-05-08T23:40:45,0.28%,215.1,372288
prometheus,2025-05-08T23:41:02,2.06%,215.1,372416
prometheus,2025-05-08T23:41:18,0.77%,215.1,374192
prometheus,2025-05-08T23:41:35,1.17%,215.1,374376
prometheus,2025-05-08T23:41:51,0.00%,215.1,374540
prometheus,2025-05-08T23:42:08,1.29%,215.1,374680
prometheus,2025-05-08T23:42:24,0.74%,215.1,374884
prometheus,2025-05-08T23:42:41,0.31%,215.1,375068
prometheus,2025-05-08T23:42:58,1.18%,215.2,375184
prometheus,2025-05-08T23:43:14,0.70%,215.2,375392
prometheus,2025-05-08T23:43:31,0.83%,215.2,375544
prometheus,2025-05-08T23:43:47,0.25%,215.2,375724
prometheus,2025-05-08T23:44:04,0.34%,215.2,375872
prometheus,2025-05-08T23:44:20,0.22%,215.2,376068
prometheus,2025-05-08T23:44:37,1.75%,215.2,376248
prometheus,2025-05-08T23:44:53,0.00%,215.2,376400
prometheus,2025-05-08T23:45:10,1.10%,215.2,376568
prometheus,2025-05-08T23:45:26,1.04%,215.2,376752
prometheus,2025-05-08T23:45:43,0.75%,215.2,376940
prometheus,2025-05-08T23:45:59,0.71%,215.5,377072
prometheus,2025-05-08T23:46:16,0.00%,215.3,377268
prometheus,2025-05-08T23:46:32,0.68%,215.3,377436
prometheus,2025-05-08T23:46:49,0.52%,215.3,377596
prometheus,2025-05-08T23:47:06,1.05%,215.3,377744
prometheus,2025-05-08T23:47:22,0.69%,215.3,377948
prometheus,2025-05-08T23:47:39,0.40%,215.5,378144
prometheus,2025-05-08T23:47:55,0.92%,215.3,378256
prometheus,2025-05-08T23:48:12,0.44%,215.3,378464
prometheus,2025-05-08T23:48:28,0.49%,215.3,378628
prometheus,2025-05-08T23:48:45,0.80%,215.4,378808
prometheus,2025-05-08T23:49:01,0.69%,215.4,378948
prometheus,2025-05-08T23:49:18,0.72%,215.4,379136
prometheus,2025-05-08T23:49:34,1.07%,215.4,379320
prometheus,2025-05-08T23:49:51,1.18%,215.4,379476
prometheus,2025-05-08T23:50:07,0.79%,215.4,379628
prometheus,2025-05-08T23:50:24,1.22%,215.5,379832
prometheus,2025-05-08T23:50:41,0.31%,215.4,380020
prometheus,2025-05-08T23:50:57,0.50%,215.5,380136
prometheus,2025-05-08T23:51:14,0.57%,215.4,380344
prometheus,2025-05-08T23:51:30,1.00%,215.5,380500
prometheus,2025-05-08T23:51:47,0.00%,215.5,380680
prometheus,2025-05-08T23:52:03,0.00%,215.5,380824
prometheus,2025-05-08T23:52:20,0.80%,215.5,381016
prometheus,2025-05-08T23:52:36,1.36%,215.5,381204
prometheus,2025-05-08T23:52:53,0.00%,215.5,381352
prometheus,2025-05-08T23:53:09,1.67%,215.6,381520
prometheus,2025-05-08T23:53:26,0.79%,215.6,381708
prometheus,2025-05-08T23:53:42,0.00%,215.6,381896
prometheus,2025-05-08T23:53:59,1.12%,215.6,382020
prometheus,2025-05-08T23:54:16,0.23%,215.6,382220
prometheus,2025-05-08T23:54:32,0.82%,215.6,382384
prometheus,2025-05-08T23:54:49,0.42%,215.6,382548
prometheus,2025-05-08T23:55:05,0.91%,215.6,382692
prometheus,2025-05-08T23:55:22,0.69%,215.6,382896
prometheus,2025-05-08T23:55:38,0.45%,215.6,383092
prometheus,2025-05-08T23:55:55,0.50%,215.6,383212
prometheus,2025-05-08T23:56:11,14.63%,215.6,383412
prometheus,2025-05-08T23:56:28,0.36%,215.6,383580
